dataset,word,n,tf,idf,tf_idf,log_odds_weighted,lo_abs
crisis,antiarrythmic,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,antibody,1,2.6634705020641896e-5,0,0,0.20404140057931563,0.20404140057931563
crisis,antibotics,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,anticoagulate,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,antifungal,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,antihistamines,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,anuria,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,anxietynitro,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,aox,1,2.6634705020641896e-5,0,0,0.21124116926156153,0.21124116926156153
crisis,ap,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,apap,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,apices,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,aplastic,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,apneic,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,appeard,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,appearingly,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,applying,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,approp,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,appropirate,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,appropirately,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,appy,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,apsiration,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,aquaphor,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,arch,1,2.6634705020641896e-5,0,0,0.20867631356014327,0.20867631356014327
crisis,areall,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,areduced,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,arrange,1,2.6634705020641896e-5,0,0,0.23589164870810156,0.23589164870810156
crisis,arrangements,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,arrouse,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,arteriovenous,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,arthalgia,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,artificially,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,arythmia,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,asap,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,asculation,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,assistant,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,assisted,1,2.6634705020641896e-5,0,0,0.2236053454320085,0.2236053454320085
crisis,assisting,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,assited,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,associates,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,asterixis,1,2.6634705020641896e-5,0,0,0.22015033431832057,0.22015033431832057
crisis,asthma,1,2.6634705020641896e-5,0,0,0.168115056098135,0.168115056098135
crisis,atcc,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,ate,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,atebm,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,atransfused,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,atropine,1,2.6634705020641896e-5,0,0,0.2747339327762122,0.2747339327762122
crisis,atruamatic,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,attached,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,attained,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,attends,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,attenuation,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,attributable,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,attribute,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,auditory,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,aunt,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,aureus,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,ausc,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,ausucultation,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,autoinfarction,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,avl,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,awaitting,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,awakens,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,awakes,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,awoke,1,2.6634705020641896e-5,0,0,0.2062816178616106,0.2062816178616106
crisis,azithrom,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,babys,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bagged,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bandemia,1,2.6634705020641896e-5,0,0,0.16317713404881948,0.16317713404881948
crisis,barbitr,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,barely,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,barocat,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,baselin,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bath,1,2.6634705020641896e-5,0,0,0.1981178777873069,0.1981178777873069
crisis,bathing,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,bathroom,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,bb,1,2.6634705020641896e-5,0,0,0.1648120382647119,0.1648120382647119
crisis,bedpan,1,2.6634705020641896e-5,0,0,0.23589164870810156,0.23589164870810156
crisis,beeing,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,believed,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,beneficial,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,bg,1,2.6634705020641896e-5,0,0,0.22015033431832057,0.22015033431832057
crisis,bias,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,biat,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bibas,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,bidprn,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,bigeminy,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,bilous,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,binding,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bites,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,biting,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,bl,1,2.6634705020641896e-5,0,0,0.21695588679929748,0.21695588679929748
crisis,bleach,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bleeds,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,blockers,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,blow,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bmt,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,bnp,1,2.6634705020641896e-5,0,0,0.21399413883460067,0.21399413883460067
crisis,bnzodzp,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,bobbing,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bodies,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,bones,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,boost,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,bos,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bossing,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bowels,1,2.6634705020641896e-5,0,0,0.2843836706308061,0.2843836706308061
crisis,bowing,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,boy,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,boyfriends,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bph,1,2.6634705020641896e-5,0,0,0.16342767852652573,0.16342767852652573
crisis,bps,1,2.6634705020641896e-5,0,0,0.16939309383226311,0.16939309383226311
crisis,branches,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,break,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,breat,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,breather,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,bridged,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,brings,1,2.6634705020641896e-5,0,0,0.22015033431832057,0.22015033431832057
crisis,broke,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,bromide,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,bronch,1,2.6634705020641896e-5,0,0,0.1644361155104996,0.1644361155104996
crisis,bronchospastic,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,brownish,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,brushing,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bsc,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,bsessentially,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bsk,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bulk,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,bulliten,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bump,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,bumped,1,2.6634705020641896e-5,0,0,0.252148013221009,0.252148013221009
crisis,burden,1,2.6634705020641896e-5,0,0,0.2843836706308061,0.2843836706308061
crisis,bus,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,busy,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,button,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,bwl,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,c,1,2.6634705020641896e-5,0,0,0.1640000637143112,0.1640000637143112
crisis,calcified,1,2.6634705020641896e-5,0,0,0.252148013221009,0.252148013221009
crisis,calmer,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,calms,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,cam,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cancelled,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,cancers,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,caput,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cardiolgenic,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cardiology,1,2.6634705020641896e-5,0,0,0.16680681385859547,0.16680681385859547
crisis,cardiomediastinal,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,cardiomyopathy,1,2.6634705020641896e-5,0,0,0.19472799567212254,0.19472799567212254
crisis,carrying,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,cash,1,2.6634705020641896e-5,0,0,0.19317504957483095,0.19317504957483095
crisis,cathartics,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,catheterization,1,2.6634705020641896e-5,0,0,0.16615393557703834,0.16615393557703834
crisis,cathin,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cbcs,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,ceased,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,ced,1,2.6634705020641896e-5,0,0,0.2062816178616106,0.2062816178616106
crisis,cefapime,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,cefipime,1,2.6634705020641896e-5,0,0,0.21399413883460067,0.21399413883460067
crisis,ceftria,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,ceftriax,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,centimeter,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cephalosporins,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,ceptaz,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cerebral,1,2.6634705020641896e-5,0,0,0.1865741630042329,0.1865741630042329
crisis,cerebrospinal,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,chafed,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,characteristic,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,charted,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,checks,1,2.6634705020641896e-5,0,0,0.1648120382647119,0.1648120382647119
crisis,chem,1,2.6634705020641896e-5,0,0,0.2062816178616106,0.2062816178616106
crisis,chemistry,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,chg,1,2.6634705020641896e-5,0,0,0.18148301537790995,0.18148301537790995
crisis,childhood,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,childlike,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,childs,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,chol,1,2.6634705020641896e-5,0,0,0.2843836706308061,0.2843836706308061
crisis,cholecystitis,1,2.6634705020641896e-5,0,0,0.2273535981108409,0.2273535981108409
crisis,choley,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,church,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,circuit,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,circumstances,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,cirsis,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,ckmb,1,2.6634705020641896e-5,0,0,0.16318272447764462,0.16318272447764462
crisis,clary,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,clavulanic,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cleaned,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,clearing,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,cleasr,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,climbed,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,climbing,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,clock,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,clonus,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,closest,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,clostridium,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,clothes,1,2.6634705020641896e-5,0,0,0.19170736495573948,0.19170736495573948
crisis,cloudy,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,clusters,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,cnii,1,2.6634705020641896e-5,0,0,0.23143370186507023,0.23143370186507023
crisis,coagulation,1,2.6634705020641896e-5,0,0,0.21695588679929748,0.21695588679929748
crisis,coare,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,coat,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,colase,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,colchicine,1,2.6634705020641896e-5,0,0,0.2062816178616106,0.2062816178616106
crisis,collateral,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,colleagues,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,college,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,colonies,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,combative,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,combativeness,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,comfirmed,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,comisistently,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,commnads,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,communicate,1,2.6634705020641896e-5,0,0,0.21695588679929748,0.21695588679929748
crisis,communicated,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,compatable,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,compensation,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,completd,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,complication,1,2.6634705020641896e-5,0,0,0.21695588679929748,0.21695588679929748
crisis,compromise,1,2.6634705020641896e-5,0,0,0.2062816178616106,0.2062816178616106
crisis,compromising,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,computer,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,concentration,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,concomitant,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,concurrently,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,concusion,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,confidence,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,confirmation,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,confirming,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,confirms,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,confrontation,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,conjestion,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cons,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,consensus,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,considerations,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,consistant,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,consistantly,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,consistenylu,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,consitently,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,consolidations,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,constantly,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,consultants,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,consults,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,consumption,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,context,1,2.6634705020641896e-5,0,0,0.24078272150135885,0.24078272150135885
crisis,contin,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,continous,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,continually,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,continuity,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,contraception,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,contract,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,contracted,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,contribute,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,controled,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,controling,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,conversing,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,convert,1,2.6634705020641896e-5,0,0,0.3957714897826661,0.3957714897826661
crisis,convince,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,cooking,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,coolneb,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,coolness,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cooperate,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,cooperativefollows,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,coordinate,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,coordinated,1,2.6634705020641896e-5,0,0,0.24078272150135885,0.24078272150135885
crisis,cope,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,correction,1,2.6634705020641896e-5,0,0,0.3239900150930723,0.3239900150930723
crisis,correlating,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cortisol,1,2.6634705020641896e-5,0,0,0.24078272150135885,0.24078272150135885
crisis,cosigned,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,cosistent,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,costal,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,costovertebral,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,counter,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,counts,1,2.6634705020641896e-5,0,0,0.21124116926156153,0.21124116926156153
crisis,cousin,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,cracles,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,crea,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,creatine,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,credit,1,2.6634705020641896e-5,0,0,0.19317504957483095,0.19317504957483095
crisis,creole,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,criteria,1,2.6634705020641896e-5,0,0,0.1672949830569814,0.1672949830569814
crisis,crossed,1,2.6634705020641896e-5,0,0,0.2843836706308061,0.2843836706308061
crisis,crucial,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,crushed,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,crwnl,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,crying,1,2.6634705020641896e-5,0,0,0.2747339327762122,0.2747339327762122
crisis,cul,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,culprit,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,currentlyremains,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cxc,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,cxrs,1,2.6634705020641896e-5,0,0,0.2747339327762122,0.2747339327762122
crisis,cycles,1,2.6634705020641896e-5,0,0,0.19031876256436556,0.19031876256436556
crisis,damage,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,dampended,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,dangerous,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,darker,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,daycare,1,2.6634705020641896e-5,0,0,0.3427061531405538,0.3427061531405538
crisis,dced,1,2.6634705020641896e-5,0,0,0.4934661869455275,0.4934661869455275
crisis,de,1,2.6634705020641896e-5,0,0,0.30853431970416034,0.30853431970416034
crisis,deal,1,2.6634705020641896e-5,0,0,0.2955185729259044,0.2955185729259044
crisis,dealing,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,deciliter,1,2.6634705020641896e-5,0,0,0.5859359614728318,0.5859359614728318
crisis,decision,1,2.6634705020641896e-5,0,0,0.17012148269244776,0.17012148269244776
crisis,decline,1,2.6634705020641896e-5,0,0,0.18900365804187272,0.18900365804187272
crisis,decreases,1,2.6634705020641896e-5,0,0,0.2461740401200072,0.2461740401200072
crisis,deemed,1,2.6634705020641896e-5,0,0,0.2662805272974904,0.2662805272974904
crisis,deferred,1,2.6634705020641896e-5,0,0,0.16467977635478778,0.16467977635478778
crisis,defervesced,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,deficient,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,deficits,1,2.6634705020641896e-5,0,0,0.16939309383226311,0.16939309383226311
crisis,definitive,1,2.6634705020641896e-5,0,0,0.3659451656581278,0.3659451656581278
crisis,deflated,1,2.6634705020641896e-5,0,0,0.4358479160281393,0.4358479160281393
crisis,degrees,1,2.6634705020641896e-5,0,0,0.17977147993109022,0.17977147993109022
crisis,delivered,1,2.6634705020641896e-5,0,0,0.252148013221009,0.252148013221009
crisis,demands,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
crisis,demographics,1,2.6634705020641896e-5,0,0,0.19637306062308055,0.19637306062308055
crisis,demonstrate,1,2.6634705020641896e-5,0,0,0.25880710191355843,0.25880710191355843
